OrderDetailID,OrderID,ProductID,Quantity,ProductName,ProductPrice,CustomerID,OrderDate,CustomerFirstName,CustomerLastName,CustomerEmail
2450,1935,10,3,Camera,600,122,2019/11/6,Mason,Brown,mason.brown33@yahoo.com
2451,1197,14,3,Gaming Chair,400,484,2023/10/12,Ethan,Jones,ethan.jones3@gmail.com
2452,1497,9,4,Wireless Headphones,150,126,2021/11/28,Ethan,Brown,ethan.brown23@yahoo.com
2453,92,16,3,Webcam,100,125,2020/1/12,Logan,Brown,logan.brown89@yahoo.com
2454,508,44,2,Whiteboard,130,380,2023/5/28,Noah,Johnson,noah.johnson92@yahoo.com
2455,1240,33,2,Envelope,10,119,2022/10/22,Isabella,Rodriguez,isabella.rodriguez19@yahoo.com
2456,606,8,3,External Hard Drive,120,455,2021/1/10,Isabella,Jones,isabella.jones6@outlook.com
2457,790,44,1,Whiteboard,130,339,2023/11/6,Isabella,Martinez,isabella.martinez74@outlook.com
2458,742,38,1,Water Bottle,30,78,2023/10/26,Ethan,Johnson,ethan.johnson13@hotmail.com
2459,1937,13,2,Desk Lamp,90,324,2023/7/11,Mason,Williams,mason.williams38@live.com
2460,1120,45,5,Projector,400,410,2018/11/15,Isabella,Brown,isabella.brown67@hotmail.com
2461,1161,10,3,Camera,600,405,2023/12/23,Ava,Martinez,ava.martinez66@live.com
2462,521,2,5,Smartphone,800,373,2020/1/28,Emma,Williams,emma.williams74@yahoo.com
2463,1008,34,5,Calculator,25,333,2023/10/20,Noah,Rodriguez,noah.rodriguez57@yahoo.com
2464,1861,23,3,Portable Charger,60,90,2023/4/15,Logan,Davis,logan.davis77@gmail.com
2465,1756,14,5,Gaming Chair,400,129,2020/2/27,Logan,Smith,logan.smith60@gmail.com
2466,264,47,5,Headphones,180,218,2023/7/16,Olivia,Miller,olivia.miller1@yahoo.com
2467,635,5,2,Keyboard,100,236,2021/8/15,Logan,Williams,logan.williams10@live.com
2468,1061,22,4,Charging Cable,20,222,2023/2/21,Olivia,Smith,olivia.smith64@live.com
2469,284,8,5,External Hard Drive,120,425,2022/1/15,Mason,Jones,mason.jones73@yahoo.com
2470,234,26,1,Backpack,70,433,2021/10/24,Mason,Garcia,mason.garcia52@yahoo.com
2471,89,26,2,Backpack,70,202,2022/1/14,Ethan,Rodriguez,ethan.rodriguez60@live.com
2472,256,3,1,Tablet,450,269,2023/1/14,Olivia,Smith,olivia.smith12@gmail.com
2473,1744,14,1,Gaming Chair,400,492,2020/12/20,Logan,Williams,logan.williams73@gmail.com
2474,1670,5,5,Keyboard,100,280,2021/10/18,Liam,Brown,liam.brown9@outlook.com
2475,1496,33,4,Envelope,10,423,2023/6/10,Liam,Garcia,liam.garcia49@yahoo.com
2476,1853,37,3,Coffeemaker,90,435,2021/7/13,Sophia,Smith,sophia.smith26@hotmail.com
2477,566,22,2,Charging Cable,20,152,2023/10/22,Logan,Garcia,logan.garcia8@hotmail.com
2478,1754,15,3,Bluetooth Speaker,180,82,2019/7/27,Noah,Smith,noah.smith6@outlook.com
2479,1226,21,5,USB Flash Drive,40,442,2020/10/21,Logan,Rodriguez,logan.rodriguez28@yahoo.com
2480,1524,30,3,Stapler,12,479,2019/7/25,Logan,Johnson,logan.johnson20@gmail.com
2481,528,27,4,Notebook,5,60,2021/6/7,Olivia,Smith,olivia.smith48@live.com
2482,627,25,2,Computer Mouse Pad,15,418,2022/2/16,Ethan,Smith,ethan.smith22@live.com
2483,1786,22,4,Charging Cable,20,252,2019/12/10,Noah,Jones,noah.jones43@outlook.com
2484,632,35,1,Desk Organizer,20,135,2018/10/18,Ethan,Williams,ethan.williams99@hotmail.com
2485,1990,33,3,Envelope,10,417,2020/11/24,Ethan,Martinez,ethan.martinez42@live.com
2486,1528,48,5,Smart TV,1000,149,2021/4/22,Ava,Brown,ava.brown33@outlook.com
2487,303,11,5,Printer,200,328,2019/7/16,Mason,Davis,mason.davis61@live.com
2488,1707,3,1,Tablet,450,27,2020/11/25,Ava,Brown,ava.brown53@yahoo.com
2489,1315,2,3,Smartphone,800,121,2020/7/3,Isabella,Smith,isabella.smith20@outlook.com
2490,1597,14,2,Gaming Chair,400,100,2022/3/17,Olivia,Brown,olivia.brown3@gmail.com
2491,107,4,4,Monitor,300,425,2022/9/3,Mason,Jones,mason.jones73@yahoo.com
2492,298,6,1,Mouse,50,274,2020/9/1,Noah,Jones,noah.jones62@outlook.com
2493,460,12,2,E-reader,130,301,2019/3/22,Ava,Garcia,ava.garcia27@yahoo.com
2494,72,32,5,Binder,8,335,2023/11/30,Logan,Martinez,logan.martinez49@gmail.com
2495,521,36,2,Bookshelf,150,373,2020/1/28,Emma,Williams,emma.williams74@yahoo.com
2496,1412,20,3,Fitness Tracker,160,390,2019/10/13,Ethan,Smith,ethan.smith98@yahoo.com
2497,873,6,1,Mouse,50,281,2020/11/14,Liam,Brown,liam.brown78@outlook.com
2498,1991,37,4,Coffeemaker,90,250,2018/12/28,Isabella,Rodriguez,isabella.rodriguez65@gmail.com
2499,1855,44,2,Whiteboard,130,188,2023/1/6,Ava,Smith,ava.smith60@yahoo.com
2500,82,14,2,Gaming Chair,400,216,2020/1/19,Liam,Jones,liam.jones62@gmail.com
2501,714,11,2,Printer,200,272,2022/5/17,Liam,Johnson,liam.johnson99@gmail.com
2502,1419,40,2,Wall Clock,45,187,2023/8/10,Emma,Jones,emma.jones25@live.com
2503,971,18,4,VR Headset,350,317,2022/4/15,Logan,Rodriguez,logan.rodriguez20@outlook.com
2504,986,15,2,Bluetooth Speaker,180,115,2020/4/4,Mason,Jones,mason.jones73@outlook.com
2505,1692,30,2,Stapler,12,174,2022/1/11,Isabella,Jones,isabella.jones85@gmail.com
2506,1734,37,1,Coffeemaker,90,499,2022/5/11,Ava,Miller,ava.miller34@outlook.com
2507,248,5,3,Keyboard,100,97,2023/8/6,Liam,Rodriguez,liam.rodriguez62@gmail.com
2508,188,26,2,Backpack,70,132,2022/1/7,Emma,Martinez,emma.martinez69@live.com
2509,1737,36,1,Bookshelf,150,469,2023/8/15,Ava,Rodriguez,ava.rodriguez79@gmail.com
2510,362,24,5,SD Card,30,261,2023/8/11,Mason,Miller,mason.miller75@live.com
2511,337,16,4,Webcam,100,88,2020/6/2,Logan,Johnson,logan.johnson1@gmail.com
2512,1018,46,4,Scanner,250,113,2021/11/14,Liam,Smith,liam.smith98@hotmail.com
2513,546,12,4,E-reader,130,277,2023/11/3,Sophia,Jones,sophia.jones49@outlook.com
2514,1782,16,5,Webcam,100,32,2021/8/1,Liam,Martinez,liam.martinez36@yahoo.com
2515,1172,4,5,Monitor,300,87,2019/7/17,Ethan,Rodriguez,ethan.rodriguez62@gmail.com
2516,1168,10,5,Camera,600,450,2019/11/15,Mason,Brown,mason.brown18@outlook.com
2517,1944,45,2,Projector,400,337,2020/8/7,Emma,Rodriguez,emma.rodriguez16@gmail.com
2518,1053,8,4,External Hard Drive,120,43,2019/5/31,Olivia,Garcia,olivia.garcia82@live.com
2519,1142,1,2,Laptop,1200,222,2019/6/15,Olivia,Smith,olivia.smith64@live.com
2520,833,24,5,SD Card,30,367,2020/3/30,Isabella,Martinez,isabella.martinez21@outlook.com
2521,154,17,5,Microphone,120,150,2021/10/15,Liam,Martinez,liam.martinez33@live.com
2522,1537,9,4,Wireless Headphones,150,368,2019/7/29,Mason,Garcia,mason.garcia81@live.com
2523,1354,14,5,Gaming Chair,400,147,2023/7/20,Noah,Miller,noah.miller80@live.com
2524,1775,4,4,Monitor,300,377,2020/12/25,Ava,Johnson,ava.johnson45@live.com
2525,52,34,3,Calculator,25,365,2019/6/21,Liam,Miller,liam.miller98@gmail.com
2526,1363,43,3,Filing Cabinet,200,377,2023/3/6,Ava,Johnson,ava.johnson45@live.com
2527,1362,30,3,Stapler,12,127,2020/6/15,Mason,Martinez,mason.martinez99@outlook.com
2528,789,49,4,Gaming Console,500,451,2019/11/27,Emma,Martinez,emma.martinez86@yahoo.com
2529,1181,30,3,Stapler,12,170,2023/3/2,Noah,Johnson,noah.johnson46@live.com
2530,1903,25,3,Computer Mouse Pad,15,161,2019/11/17,Noah,Davis,noah.davis69@outlook.com
2531,1674,13,2,Desk Lamp,90,145,2020/8/28,Olivia,Garcia,olivia.garcia82@yahoo.com
2532,308,6,3,Mouse,50,451,2020/10/21,Emma,Martinez,emma.martinez86@yahoo.com
2533,163,41,5,Desk,250,133,2023/8/2,Mason,Garcia,mason.garcia32@hotmail.com
2534,1662,29,3,Highlighter,4,178,2023/11/15,Mason,Garcia,mason.garcia67@yahoo.com
2535,1320,50,1,Action Camera,300,209,2023/8/13,Ava,Smith,ava.smith55@outlook.com
2536,909,42,2,Office Chair,150,180,2023/10/7,Ethan,Smith,ethan.smith27@yahoo.com
2537,1911,27,3,Notebook,5,440,2019/12/5,Olivia,Davis,olivia.davis38@hotmail.com
2538,1189,9,2,Wireless Headphones,150,362,2022/5/10,Logan,Rodriguez,logan.rodriguez86@hotmail.com
2539,12,8,5,External Hard Drive,120,218,2019/12/26,Olivia,Miller,olivia.miller1@yahoo.com
2540,1940,5,5,Keyboard,100,47,2020/5/27,Olivia,Miller,olivia.miller41@live.com
2541,1313,16,2,Webcam,100,9,2019/3/16,Ethan,Smith,ethan.smith2@outlook.com
2542,1902,37,1,Coffeemaker,90,337,2023/12/15,Emma,Rodriguez,emma.rodriguez16@gmail.com
2543,650,23,5,Portable Charger,60,473,2019/3/29,Mason,Martinez,mason.martinez8@yahoo.com
2544,1464,37,4,Coffeemaker,90,402,2019/2/4,Isabella,Garcia,isabella.garcia74@gmail.com
2545,1469,50,5,Action Camera,300,500,2020/7/25,Noah,Williams,noah.williams99@hotmail.com
2546,1915,13,3,Desk Lamp,90,248,2023/12/7,Liam,Davis,liam.davis43@live.com
2547,1139,25,1,Computer Mouse Pad,15,314,2023/10/27,Emma,Jones,emma.jones19@hotmail.com
2548,423,19,5,Graphic Tablet,300,10,2020/2/27,Ethan,Smith,ethan.smith30@yahoo.com
2549,98,1,2,Laptop,1200,462,2023/11/16,Mason,Smith,mason.smith94@hotmail.com
2550,1288,18,3,VR Headset,350,396,2020/7/18,Ava,Johnson,ava.johnson88@outlook.com
2551,647,36,5,Bookshelf,150,165,2021/6/20,Emma,Brown,emma.brown17@outlook.com
2552,112,45,2,Projector,400,30,2021/10/21,Olivia,Jones,olivia.jones8@hotmail.com
2553,142,39,4,Thermos,25,124,2022/1/17,Emma,Smith,emma.smith92@gmail.com
2554,1904,43,3,Filing Cabinet,200,151,2021/5/31,Ethan,Jones,ethan.jones48@outlook.com
2555,763,46,5,Scanner,250,50,2020/10/11,Noah,Williams,noah.williams71@gmail.com
2556,798,30,1,Stapler,12,423,2022/9/16,Liam,Garcia,liam.garcia49@yahoo.com
2557,357,6,4,Mouse,50,238,2019/8/31,Ethan,Davis,ethan.davis95@yahoo.com
2558,1931,35,5,Desk Organizer,20,282,2019/5/15,Noah,Davis,noah.davis83@yahoo.com
2559,1732,37,4,Coffeemaker,90,88,2020/3/12,Logan,Johnson,logan.johnson1@gmail.com
2560,179,2,4,Smartphone,800,68,2018/11/20,Logan,Rodriguez,logan.rodriguez9@yahoo.com
2561,1705,49,5,Gaming Console,500,266,2023/6/30,Logan,Davis,logan.davis49@hotmail.com
2562,326,43,4,Filing Cabinet,200,315,2023/5/27,Liam,Williams,liam.williams45@live.com
2563,1559,33,1,Envelope,10,258,2021/2/22,Noah,Brown,noah.brown90@yahoo.com
2564,570,8,2,External Hard Drive,120,304,2023/11/8,Liam,Williams,liam.williams38@hotmail.com
2565,1506,25,1,Computer Mouse Pad,15,78,2023/1/26,Ethan,Johnson,ethan.johnson13@hotmail.com
2566,1309,13,5,Desk Lamp,90,229,2019/1/22,Liam,Jones,liam.jones94@outlook.com
2567,242,38,4,Water Bottle,30,409,2022/1/10,Logan,Garcia,logan.garcia4@gmail.com
2568,982,49,5,Gaming Console,500,385,2019/5/5,Isabella,Brown,isabella.brown57@gmail.com
2569,865,18,1,VR Headset,350,337,2023/6/22,Emma,Rodriguez,emma.rodriguez16@gmail.com
2570,1613,38,3,Water Bottle,30,169,2021/4/7,Emma,Miller,emma.miller37@live.com
2571,621,10,4,Camera,600,20,2021/11/15,Noah,Martinez,noah.martinez64@gmail.com
2572,1370,48,2,Smart TV,1000,185,2023/6/15,Emma,Rodriguez,emma.rodriguez42@yahoo.com
2573,263,32,1,Binder,8,55,2019/9/25,Logan,Garcia,logan.garcia5@yahoo.com
2574,1332,49,3,Gaming Console,500,491,2020/2/15,Logan,Johnson,logan.johnson63@live.com
2575,1665,44,1,Whiteboard,130,322,2021/1/8,Ava,Martinez,ava.martinez63@outlook.com
2576,1026,34,3,Calculator,25,488,2023/8/14,Sophia,Martinez,sophia.martinez44@yahoo.com
2577,980,45,5,Projector,400,427,2019/6/4,Isabella,Miller,isabella.miller86@hotmail.com
2578,1771,23,3,Portable Charger,60,162,2023/10/4,Sophia,Martinez,sophia.martinez61@hotmail.com
2579,953,48,1,Smart TV,1000,473,2022/6/25,Mason,Martinez,mason.martinez8@yahoo.com
2580,1127,27,5,Notebook,5,328,2020/6/17,Mason,Davis,mason.davis61@live.com
2581,847,14,4,Gaming Chair,400,404,2023/8/13,Emma,Smith,emma.smith34@live.com
2582,1513,34,4,Calculator,25,15,2018/12/3,Noah,Williams,noah.williams89@gmail.com
2583,1622,45,2,Projector,400,292,2020/10/7,Sophia,Garcia,sophia.garcia5@hotmail.com
2584,1228,20,4,Fitness Tracker,160,169,2021/12/17,Emma,Miller,emma.miller37@live.com
2585,869,21,2,USB Flash Drive,40,55,2022/1/9,Logan,Garcia,logan.garcia5@yahoo.com
2586,853,50,4,Action Camera,300,484,2018/11/28,Ethan,Jones,ethan.jones3@gmail.com
2587,81,16,3,Webcam,100,49,2020/12/14,Emma,Miller,emma.miller65@gmail.com
2588,684,3,5,Tablet,450,59,2021/10/15,Noah,Rodriguez,noah.rodriguez34@gmail.com
2589,928,27,3,Notebook,5,165,2023/4/23,Emma,Brown,emma.brown17@outlook.com
2590,449,18,3,VR Headset,350,156,2018/12/3,Logan,Miller,logan.miller86@live.com
2591,1373,31,2,Paper Clips,1,448,2021/12/1,Mason,Miller,mason.miller68@yahoo.com
2592,311,22,5,Charging Cable,20,43,2023/7/11,Olivia,Garcia,olivia.garcia82@live.com
2593,991,23,5,Portable Charger,60,214,2020/10/9,Ethan,Jones,ethan.jones55@yahoo.com
2594,1260,49,4,Gaming Console,500,70,2019/2/21,Sophia,Brown,sophia.brown77@hotmail.com
2595,1050,40,2,Wall Clock,45,361,2021/6/23,Olivia,Garcia,olivia.garcia26@gmail.com
2596,582,15,5,Bluetooth Speaker,180,474,2018/12/13,Noah,Miller,noah.miller51@live.com
2597,875,49,5,Gaming Console,500,111,2018/11/14,Ava,Miller,ava.miller56@hotmail.com
2598,1815,25,3,Computer Mouse Pad,15,253,2021/8/6,Emma,Smith,emma.smith29@live.com
2599,956,35,1,Desk Organizer,20,434,2020/7/19,Ava,Davis,ava.davis28@yahoo.com
2600,298,24,5,SD Card,30,274,2020/9/1,Noah,Jones,noah.jones62@outlook.com
2601,256,8,1,External Hard Drive,120,269,2023/1/14,Olivia,Smith,olivia.smith12@gmail.com
2602,1806,49,3,Gaming Console,500,378,2022/3/16,Sophia,Davis,sophia.davis4@gmail.com
2603,1684,32,5,Binder,8,190,2023/9/11,Noah,Williams,noah.williams36@live.com
2604,1047,34,1,Calculator,25,210,2019/9/11,Ava,Smith,ava.smith16@live.com
2605,591,16,1,Webcam,100,297,2019/12/12,Ethan,Davis,ethan.davis17@live.com
2606,96,15,5,Bluetooth Speaker,180,140,2021/6/5,Olivia,Smith,olivia.smith72@outlook.com
2607,154,40,1,Wall Clock,45,150,2021/10/15,Liam,Martinez,liam.martinez33@live.com
2608,91,1,5,Laptop,1200,431,2022/5/9,Noah,Martinez,noah.martinez8@gmail.com
2609,216,3,4,Tablet,450,106,2020/5/19,Isabella,Williams,isabella.williams1@hotmail.com
2610,850,15,2,Bluetooth Speaker,180,58,2023/4/22,Logan,Smith,logan.smith72@outlook.com
2611,189,30,2,Stapler,12,245,2023/7/19,Liam,Johnson,liam.johnson50@hotmail.com
2612,1322,3,2,Tablet,450,43,2022/11/26,Olivia,Garcia,olivia.garcia82@live.com
2613,1137,16,5,Webcam,100,313,2022/7/15,Mason,Garcia,mason.garcia74@yahoo.com
2614,507,22,2,Charging Cable,20,245,2022/6/12,Liam,Johnson,liam.johnson50@hotmail.com
2615,510,34,2,Calculator,25,323,2023/9/16,Ethan,Jones,ethan.jones25@gmail.com
2616,164,1,1,Laptop,1200,467,2022/7/2,Isabella,Davis,isabella.davis84@outlook.com
2617,1007,13,4,Desk Lamp,90,177,2019/3/1,Ava,Jones,ava.jones95@yahoo.com
2618,228,18,1,VR Headset,350,441,2023/12/5,Ethan,Jones,ethan.jones15@gmail.com
2619,1324,15,3,Bluetooth Speaker,180,34,2022/7/19,Mason,Garcia,mason.garcia6@yahoo.com
2620,360,43,1,Filing Cabinet,200,319,2021/3/6,Logan,Garcia,logan.garcia39@gmail.com
2621,365,34,1,Calculator,25,39,2022/7/16,Noah,Rodriguez,noah.rodriguez62@outlook.com
2622,786,39,4,Thermos,25,128,2022/6/4,Logan,Davis,logan.davis16@yahoo.com
2623,167,8,5,External Hard Drive,120,185,2020/10/9,Emma,Rodriguez,emma.rodriguez42@yahoo.com
2624,1754,5,4,Keyboard,100,82,2019/7/27,Noah,Smith,noah.smith6@outlook.com
2625,596,14,4,Gaming Chair,400,228,2020/4/8,Liam,Johnson,liam.johnson69@gmail.com
2626,1175,50,4,Action Camera,300,220,2023/3/6,Noah,Williams,noah.williams96@gmail.com
2627,910,10,4,Camera,600,200,2019/7/16,Isabella,Davis,isabella.davis52@yahoo.com
2628,1341,30,2,Stapler,12,167,2020/10/6,Ethan,Johnson,ethan.johnson46@live.com
2629,1248,5,3,Keyboard,100,235,2022/7/15,Olivia,Jones,olivia.jones23@yahoo.com
2630,531,11,2,Printer,200,93,2018/10/25,Ethan,Jones,ethan.jones97@hotmail.com
2631,1934,24,1,SD Card,30,68,2020/4/14,Logan,Rodriguez,logan.rodriguez9@yahoo.com
2632,1743,18,3,VR Headset,350,54,2022/6/30,Ava,Jones,ava.jones35@gmail.com
2633,375,41,3,Desk,250,204,2020/12/13,Ethan,Jones,ethan.jones60@outlook.com
2634,371,32,2,Binder,8,116,2018/9/23,Liam,Davis,liam.davis59@live.com
2635,1495,22,4,Charging Cable,20,448,2021/9/9,Mason,Miller,mason.miller68@yahoo.com
2636,1209,49,3,Gaming Console,500,343,2019/3/16,Isabella,Johnson,isabella.johnson90@yahoo.com
2637,1744,5,4,Keyboard,100,492,2020/12/20,Logan,Williams,logan.williams73@gmail.com
2638,213,14,1,Gaming Chair,400,399,2021/12/22,Sophia,Davis,sophia.davis5@live.com
2639,1069,16,2,Webcam,100,334,2023/4/20,Noah,Williams,noah.williams47@gmail.com
2640,12,16,3,Webcam,100,218,2019/12/26,Olivia,Miller,olivia.miller1@yahoo.com
2641,234,29,4,Highlighter,4,433,2021/10/24,Mason,Garcia,mason.garcia52@yahoo.com
2642,344,34,2,Calculator,25,401,2022/7/27,Noah,Miller,noah.miller56@gmail.com
2643,955,17,2,Microphone,120,392,2021/6/28,Liam,Jones,liam.jones30@hotmail.com
2644,1384,29,3,Highlighter,4,412,2022/4/26,Liam,Miller,liam.miller32@yahoo.com
2645,1738,35,1,Desk Organizer,20,482,2020/10/10,Olivia,Williams,olivia.williams11@outlook.com
2646,1932,10,3,Camera,600,484,2021/12/6,Ethan,Jones,ethan.jones3@gmail.com
2647,1204,7,4,Smartwatch,250,396,2019/6/29,Ava,Johnson,ava.johnson88@outlook.com
2648,974,28,1,Pen,3,498,2020/12/9,Sophia,Smith,sophia.smith75@gmail.com
2649,1237,16,5,Webcam,100,219,2023/2/15,Liam,Martinez,liam.martinez1@yahoo.com
2650,1948,5,3,Keyboard,100,381,2022/3/2,Noah,Jones,noah.jones34@hotmail.com
2651,722,29,1,Highlighter,4,22,2023/12/31,Ethan,Garcia,ethan.garcia51@live.com
2652,1348,32,5,Binder,8,348,2022/9/6,Olivia,Smith,olivia.smith63@gmail.com
2653,1381,28,1,Pen,3,364,2021/1/27,Noah,Rodriguez,noah.rodriguez77@gmail.com
2654,790,19,5,Graphic Tablet,300,339,2023/11/6,Isabella,Martinez,isabella.martinez74@outlook.com
2655,606,44,1,Whiteboard,130,455,2021/1/10,Isabella,Jones,isabella.jones6@outlook.com
2656,251,22,3,Charging Cable,20,484,2023/7/14,Ethan,Jones,ethan.jones3@gmail.com
2657,28,7,1,Smartwatch,250,266,2021/4/9,Logan,Davis,logan.davis49@hotmail.com
2658,224,23,2,Portable Charger,60,465,2019/12/17,Liam,Smith,liam.smith31@live.com
2659,32,16,1,Webcam,100,465,2019/9/19,Liam,Smith,liam.smith31@live.com
2660,1942,47,5,Headphones,180,96,2022/3/9,Ava,Smith,ava.smith52@gmail.com
2661,1719,36,1,Bookshelf,150,100,2019/8/7,Olivia,Brown,olivia.brown3@gmail.com
2662,419,24,1,SD Card,30,377,2018/12/19,Ava,Johnson,ava.johnson45@live.com
2663,1298,22,3,Charging Cable,20,128,2023/8/3,Logan,Davis,logan.davis16@yahoo.com
2664,1300,22,4,Charging Cable,20,275,2023/1/28,Ava,Davis,ava.davis89@live.com
2665,872,21,3,USB Flash Drive,40,443,2023/12/29,Noah,Johnson,noah.johnson39@gmail.com
2666,1253,2,1,Smartphone,800,231,2019/4/23,Emma,Smith,emma.smith16@yahoo.com
2667,1581,28,5,Pen,3,286,2021/10/27,Olivia,Miller,olivia.miller52@hotmail.com
2668,382,48,5,Smart TV,1000,348,2023/1/14,Olivia,Smith,olivia.smith63@gmail.com
2669,602,22,3,Charging Cable,20,467,2021/1/24,Isabella,Davis,isabella.davis84@outlook.com
2670,927,38,1,Water Bottle,30,435,2019/4/19,Sophia,Smith,sophia.smith26@hotmail.com
2671,948,31,2,Paper Clips,1,239,2024/1/11,Liam,Brown,liam.brown19@yahoo.com
2672,44,16,2,Webcam,100,65,2022/2/15,Olivia,Williams,olivia.williams47@hotmail.com
2673,333,13,5,Desk Lamp,90,376,2019/9/15,Olivia,Rodriguez,olivia.rodriguez1@hotmail.com
2674,305,26,4,Backpack,70,222,2019/9/18,Olivia,Smith,olivia.smith64@live.com
2675,1406,7,2,Smartwatch,250,477,2023/11/23,Ethan,Jones,ethan.jones68@hotmail.com
2676,1928,28,5,Pen,3,354,2022/11/23,Isabella,Rodriguez,isabella.rodriguez69@gmail.com
2677,943,29,2,Highlighter,4,88,2021/10/29,Logan,Johnson,logan.johnson1@gmail.com
2678,1720,15,3,Bluetooth Speaker,180,482,2023/2/8,Olivia,Williams,olivia.williams11@outlook.com
2679,1171,38,1,Water Bottle,30,253,2021/5/23,Emma,Smith,emma.smith29@live.com
2680,403,20,2,Fitness Tracker,160,234,2020/4/10,Liam,Johnson,liam.johnson33@live.com
2681,1139,21,5,USB Flash Drive,40,314,2023/10/27,Emma,Jones,emma.jones19@hotmail.com
2682,1668,1,3,Laptop,1200,97,2022/1/16,Liam,Rodriguez,liam.rodriguez62@gmail.com
2683,102,41,5,Desk,250,26,2019/12/16,Ethan,Jones,ethan.jones9@yahoo.com
2684,16,44,2,Whiteboard,130,132,2020/4/18,Emma,Martinez,emma.martinez69@live.com
2685,1261,24,4,SD Card,30,126,2021/12/17,Ethan,Brown,ethan.brown23@yahoo.com
2686,1427,3,2,Tablet,450,368,2021/5/21,Mason,Garcia,mason.garcia81@live.com
2687,1959,3,5,Tablet,450,500,2022/4/14,Noah,Williams,noah.williams99@hotmail.com
2688,1698,42,2,Office Chair,150,467,2019/3/1,Isabella,Davis,isabella.davis84@outlook.com
2689,1475,33,4,Envelope,10,487,2019/1/18,Logan,Jones,logan.jones23@yahoo.com
2690,1192,17,1,Microphone,120,437,2019/7/5,Logan,Smith,logan.smith7@hotmail.com
2691,1109,5,5,Keyboard,100,198,2024/1/22,Ethan,Martinez,ethan.martinez22@yahoo.com
2692,582,15,1,Bluetooth Speaker,180,474,2018/12/13,Noah,Miller,noah.miller51@live.com
2693,975,25,5,Computer Mouse Pad,15,266,2021/2/19,Logan,Davis,logan.davis49@hotmail.com
2694,973,17,1,Microphone,120,163,2018/11/8,Ava,Rodriguez,ava.rodriguez4@hotmail.com
2695,1183,4,3,Monitor,300,395,2022/5/1,Logan,Williams,logan.williams38@gmail.com
2696,1223,38,3,Water Bottle,30,51,2021/6/27,Isabella,Garcia,isabella.garcia88@gmail.com
2697,1358,34,1,Calculator,25,467,2023/4/19,Isabella,Davis,isabella.davis84@outlook.com
2698,1634,37,3,Coffeemaker,90,86,2019/10/10,Liam,Williams,liam.williams92@gmail.com
2699,976,3,2,Tablet,450,227,2019/7/26,Noah,Garcia,noah.garcia29@outlook.com
2700,1429,11,5,Printer,200,194,2020/6/29,Emma,Miller,emma.miller98@yahoo.com
2701,1057,8,5,External Hard Drive,120,337,2019/8/25,Emma,Rodriguez,emma.rodriguez16@gmail.com
2702,845,38,2,Water Bottle,30,413,2019/1/5,Logan,Martinez,logan.martinez61@yahoo.com
2703,632,25,1,Computer Mouse Pad,15,135,2018/10/18,Ethan,Williams,ethan.williams99@hotmail.com
2704,128,12,4,E-reader,130,374,2022/3/14,Mason,Brown,mason.brown83@gmail.com
2705,1786,34,2,Calculator,25,252,2019/12/10,Noah,Jones,noah.jones43@outlook.com
2706,835,43,5,Filing Cabinet,200,148,2019/7/19,Ethan,Williams,ethan.williams41@outlook.com
2707,947,16,2,Webcam,100,373,2023/1/28,Emma,Williams,emma.williams74@yahoo.com
2708,990,16,5,Webcam,100,48,2020/6/16,Mason,Garcia,mason.garcia15@live.com
2709,1878,50,3,Action Camera,300,57,2019/6/3,Isabella,Martinez,isabella.martinez7@gmail.com
2710,694,1,4,Laptop,1200,192,2023/10/5,Isabella,Brown,isabella.brown8@outlook.com
2711,1396,25,5,Computer Mouse Pad,15,177,2023/11/14,Ava,Jones,ava.jones95@yahoo.com
2712,42,35,4,Desk Organizer,20,381,2022/9/15,Noah,Jones,noah.jones34@hotmail.com
2713,577,6,4,Mouse,50,496,2020/2/11,Noah,Davis,noah.davis69@outlook.com
2714,385,1,1,Laptop,1200,191,2022/8/18,Mason,Garcia,mason.garcia20@gmail.com
2715,688,31,5,Paper Clips,1,255,2022/6/11,Isabella,Davis,isabella.davis35@gmail.com
2716,465,7,1,Smartwatch,250,215,2022/11/20,Sophia,Smith,sophia.smith90@live.com
2717,440,5,3,Keyboard,100,384,2020/6/6,Mason,Jones,mason.jones5@hotmail.com
2718,1819,11,2,Printer,200,261,2022/5/24,Mason,Miller,mason.miller75@live.com
2719,679,24,3,SD Card,30,277,2023/8/24,Sophia,Jones,sophia.jones49@outlook.com
2720,1205,42,2,Office Chair,150,407,2023/6/2,Ethan,Garcia,ethan.garcia23@hotmail.com
2721,1685,23,2,Portable Charger,60,491,2019/12/24,Logan,Johnson,logan.johnson63@live.com
2722,1314,3,4,Tablet,450,258,2019/8/6,Noah,Brown,noah.brown90@yahoo.com
2723,263,7,2,Smartwatch,250,55,2019/9/25,Logan,Garcia,logan.garcia5@yahoo.com
2724,587,21,4,USB Flash Drive,40,87,2023/6/23,Ethan,Rodriguez,ethan.rodriguez62@gmail.com
2725,1423,50,1,Action Camera,300,200,2023/9/3,Isabella,Davis,isabella.davis52@yahoo.com
2726,1920,42,3,Office Chair,150,160,2022/1/30,Ava,Smith,ava.smith28@gmail.com
2727,1667,43,1,Filing Cabinet,200,306,2022/10/2,Liam,Garcia,liam.garcia65@outlook.com
2728,1347,28,4,Pen,3,233,2018/11/25,Logan,Smith,logan.smith39@outlook.com
